movie_id,department,gender,job,name
163,Production,1.0,Executive Producer,Susan Ekins
165,Production,1.0,Executive Producer,Kathleen Kennedy
165,Production,1.0,Casting,Judy Taylor
165,Production,1.0,Casting,Valorie Massalas
167,Production,1.0,Casting Associate,Terri Taylor
167,Production,1.0,Casting,Debra Zane
168,Production,1.0,Casting,Amanda Mackey
169,Production,1.0,Casting,Jackie Burch
169,Production,1.0,Production Coordinator,Karen Penhale
169,Production,1.0,Casting,Ferne Cassel
169,Production,1.0,Location Manager,Lisa Blok-Linson
174,Production,1.0,Casting,Mary Jo Slater
176,Production,1.0,Casting,Amy Lippens
176,Production,1.0,Casting Associate,Jennifer Levy
177,Production,1.0,Producer,Debra Hill
177,Production,1.0,Producer,Lynda Obst
178,Production,1.0,Casting,Allison Cowitt
179,Production,1.0,Unit Production Manager,Carol Cuddy
179,Production,1.0,Casting Associate,Jennifer Euston
179,Production,1.0,Production Coordinator,Patty Willett
179,Production,1.0,Casting,Juliet Taylor
179,Production,1.0,Casting,Ellen Lewis
179,Production,1.0,Co-Producer,Debra Hayward
179,Production,1.0,Co-Producer,Liza Chasin
180,Production,1.0,Production Manager,Sharon Mann
180,Production,1.0,Casting,Denise Chamian
180,Production,1.0,Casting Assistant,Dena Berman
180,Production,1.0,Producer,Bonnie Curtis
182,Production,1.0,Casting,Debra Zane
184,Production,1.0,Casting,Robyn M. Mitchell
184,Production,1.0,Casting,Jaki Brown
186,Production,1.0,Casting,Tricia Wood
186,Production,1.0,Casting,Deborah Aquila
187,Production,1.0,Publicist,Sandra Condito
187,Production,1.0,Executive In Charge Of Post Production,Linda A. Borgeson
187,Production,1.0,Production Coordinator,Cynthia Streit
187,Production,1.0,Casting Associate,Shalimar Reodica
187,Production,1.0,Casting,Beth Sepko
187,Production,1.0,Producer,Elizabeth Avellan
187,Production,1.0,Casting,Mary Vernieu
189,Production,1.0,Casting,Mary Vernieu
192,Production,1.0,Casting,Celestia Fox
192,Production,1.0,Casting,Sabine Schroth
193,Production,1.0,Casting,Junie Lowry-Johnson
194,Production,1.0,Producer,Claudie Ossard
194,Production,1.0,Casting Associate,Valerie Espagne
196,Production,1.0,Casting,Valorie Massalas
196,Production,1.0,Casting,Judy Taylor
196,Production,1.0,Executive Producer,Kathleen Kennedy
197,Production,1.0,Casting,Patsy Pollock
199,Production,1.0,Casting,Junie Lowry-Johnson
200,Production,1.0,Casting,Junie Lowry-Johnson
201,Production,1.0,Casting,Cathy Sandrich
201,Production,1.0,Casting,Junie Lowry-Johnson
201,Production,1.0,Casting,Amanda Mackey
205,Production,1.0,Line Producer,Sally French
205,Production,1.0,Unit Production Manager,Paula Jalfon
205,Production,1.0,Casting,Sarah Trevis
214,Production,1.0,Casting,Stephanie Gorin
215,Production,1.0,Casting,Amy Lippens
215,Production,1.0,Casting,Stephanie Gorin
217,Production,1.0,Executive Producer,Kathleen Kennedy
218,Production,1.0,Producer,Gale Anne Hurd
219,Production,1.0,Producer,Esther García
226,Production,1.0,Producer,Eva Kolodner
226,Production,1.0,Producer,Christine Vachon
226,Production,1.0,Casting,Jennifer McNamara
226,Production,1.0,Casting,Suzanne Smith
226,Production,1.0,Executive Producer,Pamela Koffler
226,Production,1.0,Executive Producer,Caroline Kaplan
226,Production,1.0,Line Producer,Jill Footlick
227,Production,1.0,Casting,Janet Hirshenson
231,Production,1.0,Casting,Lora Kennedy
231,Production,1.0,Producer,Jennifer Fox
231,Production,1.0,Casting,Lucinda Syson
231,Production,1.0,Casting,Avy Kaufman
231,Production,1.0,Producer,Georgia Kacandes
235,Production,1.0,Casting,Jane Jenkins
235,Production,1.0,Casting,Janet Hirshenson
236,Production,1.0,Producer,Jocelyn Moorhouse
236,Production,1.0,Casting,Alison Barrett
240,Production,1.0,Casting,Jane Feinberg
241,Production,1.0,Casting,Heidi Levitt
241,Production,1.0,Producer,Jane Hamsher
241,Production,1.0,Casting,Risa Bramon Garcia
242,Production,1.0,Casting,Janet Hirshenson
242,Production,1.0,Producer,Marina Gefter
242,Production,1.0,Casting,Jane Jenkins
243,Production,1.0,Casting,Victoria Thomas
245,Production,1.0,Producer,Jane Rosenthal
245,Production,1.0,Casting,Priscilla John
251,Production,1.0,Casting,Jane Jenkins
251,Production,1.0,Producer,Lisa Weinstein
251,Production,1.0,Casting,Janet Hirshenson
254,Production,1.0,Casting,Liz Mullane
254,Production,1.0,Casting,Victoria Burrows
254,Production,1.0,Producer,Fran Walsh
257,Production,1.0,Casting,Celestia Fox
262,Production,1.0,Casting,Cis Corman
267,Production,1.0,Producer,Esther García
268,Production,1.0,Casting,Marion Dougherty
272,Production,1.0,Casting Associate,Elaine Grainger
272,Production,1.0,Producer,Emma Thomas
272,Production,1.0,Casting,Lucinda Syson
274,Production,1.0,Casting,Donna M. Belajac
277,Production,1.0,Casting,Celestia Fox
277,Production,1.0,Casting,Deborah Aquila
277,Production,1.0,Casting,Tricia Wood
277,Production,1.0,Casting Associate,Jennifer L. Smith
278,Production,1.0,Executive Producer,Liz Glotzer
278,Production,1.0,Casting,Deborah Aquila
278,Production,1.0,Production Supervisor,Sue Bea Montgomery
279,Production,1.0,Casting,Bonnie Timmermann
279,Production,1.0,Casting,Mary Goldberg
280,Production,1.0,Casting,Abra Edelman
280,Production,1.0,Casting Associate,Emily Schweber
280,Production,1.0,Co-Producer,Stephanie Austin
280,Production,1.0,Casting,Mali Finn
280,Production,1.0,Executive Producer,Gale Anne Hurd
281,Production,1.0,Casting,Sharon Bialy
281,Production,1.0,Casting,Debi Manwiller
285,Production,1.0,Casting,Denise Chamian
285,Production,1.0,Casting,Priscilla John
287,Production,1.0,Casting,Bonnie Timmermann
290,Production,1.0,Casting,Donna Isaacson
292,Production,1.0,Producer,Julie Fong
294,Production,1.0,Producer,Donna Deitch
296,Production,1.0,Executive Producer,Gale Anne Hurd
296,Production,1.0,Casting,Randi Hiller
296,Production,1.0,Casting,Sarah Finn
296,Production,1.0,Unit Production Manager,Sharon Mann
296,Production,1.0,Casting Associate,Courtney Gross
297,Production,1.0,Casting,Juliet Taylor
297,Production,1.0,Casting,Ellen Lewis
297,Production,1.0,Producer,Celia D. Costas
297,Production,1.0,Casting Associate,Patricia Kerrigan DiCerto
298,Production,1.0,Casting,Debra Zane
302,Production,1.0,Casting,Antoinette Boulat
302,Production,1.0,Line Producer,Christine De Jekel
303,Production,1.0,Producer,Barbara Keon
306,Production,1.0,Casting,Jackie Burch
308,Production,1.0,Producer,Ann Ruark
308,Production,1.0,Producer,Karen L. Thorson
308,Production,1.0,Casting,Ellen Lewis
309,Production,1.0,Producer,Birgitte Hald
310,Production,1.0,Associate Producer,Linda Fields
310,Production,1.0,Casting,Junie Lowry-Johnson
311,Production,1.0,Casting,Cis Corman
311,Production,1.0,Casting,Joy Todd
312,Production,1.0,Casting,Risa Kes
313,Production,1.0,Producer,Gina Carter
313,Production,1.0,Producer,Jessica Daniel
314,Production,1.0,Producer,Denise Di Novi
317,Production,1.0,Producer,Barbara Albert
319,Production,1.0,Location Manager,Deborah J. Page
319,Production,1.0,Casting,Risa Bramon Garcia
319,Production,1.0,Associate Producer,Lisa Cogswell
319,Production,1.0,Other,Risa Bramon Garcia
319,Production,1.0,Casting Associate,Suzanne Smith
319,Production,1.0,Casting Associate,Mary Vernieu
320,Production,1.0,Casting,Marci Liroff
320,Production,1.0,Executive Producer,Kim Roth
321,Production,1.0,Producer,Denise Robert
322,Production,1.0,Casting,Phyllis Huffman
322,Production,1.0,Casting Associate,Olivia Harris
326,Production,1.0,Executive Producer,Sandra Rabins
326,Production,1.0,Casting,Mindy Marin
329,Production,1.0,Associate Producer,Lata Ryan
329,Production,1.0,Casting,Jane Jenkins
329,Production,1.0,Casting,Janet Hirshenson
329,Production,1.0,Producer,Kathleen Kennedy
329,Production,1.0,Casting Assistant,Susanna Griffith
330,Production,1.0,Casting Associate,Anya Colloff
330,Production,1.0,Associate Producer,Bonnie Curtis
330,Production,1.0,Executive Producer,Kathleen Kennedy
330,Production,1.0,Casting,Jane Jenkins
330,Production,1.0,Casting,Janet Hirshenson
331,Production,1.0,Casting Associate,Kim Everett
331,Production,1.0,Producer,Kathleen Kennedy
334,Production,1.0,Executive Producer,Lynn Harris
334,Production,1.0,Casting,Cassandra Kulukundis
337,Production,1.0,Producer,Michèle Pétin
338,Production,1.0,Casting,Simone Bär
340,Production,1.0,Casting,Avy Kaufman
340,Production,1.0,Casting,Nancy Bishop
342,Production,1.0,Casting,Simone Bär
345,Production,1.0,Casting,Denise Chamian
348,Production,1.0,Casting,Mary Goldberg
348,Production,1.0,Casting,Mary Selway
350,Production,1.0,Producer,Wendy Finerman
350,Production,1.0,Casting,Ellen Lewis
350,Production,1.0,Executive Producer,Karen Rosenfelt
364,Production,1.0,Casting,Marion Dougherty
364,Production,1.0,Producer,Denise Di Novi
377,Production,1.0,Casting,Annette Benson
377,Production,1.0,Producer,Sara Risher
378,Production,1.0,Casting,Donna Isaacson
379,Production,1.0,Casting,Donna Isaacson
380,Production,1.0,Associate Producer,Gail Mutrux
380,Production,1.0,Location Manager,Robin Citrin
388,Production,1.0,Casting,Kim Coleman
388,Production,1.0,Executive Producer,Kim Roth
388,Production,1.0,Executive Producer,Karen Kehela Sherwood
392,Production,1.0,Casting,Suzanne Smith
392,Production,1.0,Executive Producer,Meryl Poster
392,Production,1.0,Producer,Leslie Holleran
393,Production,1.0,Production Coordinator,Jennifer S. Deayton
393,Production,1.0,Casting,Johanna Ray
393,Production,1.0,Production Manager,Cornelia Ryan
393,Production,1.0,Executive Producer,Erica Steinberg
395,Production,1.0,Associate Producer,Grace Gilroy
395,Production,1.0,Casting,Suzanne M. Smith
395,Production,1.0,Casting,Nancy Bishop
397,Production,1.0,Producer,Meg Ryan
398,Production,1.0,Producer,Caroline Baron
398,Production,1.0,Casting,Avy Kaufman
398,Production,1.0,Casting,Heike Brandstatter
398,Production,1.0,Casting,Coreen Mayrs
400,Production,1.0,Casting,Ronnie Yeskel
401,Production,1.0,Executive Producer,Stacey Sher
401,Production,1.0,Casting,Avy Kaufman
401,Production,1.0,Line Producer,Ann Ruark
401,Production,1.0,Producer,Pamela Abdy
403,Production,1.0,Producer,Lili Fini Zanuck
404,Production,1.0,Casting,Jane Alderman
404,Production,1.0,Producer,Mary Sweeney
409,Production,1.0,Casting,Michelle Guish
414,Production,1.0,Casting,Mali Finn
414,Production,1.0,Casting Associate,Emily Schweber
415,Production,1.0,Casting,Mali Finn
415,Production,1.0,Casting Associate,Emily Schweber
423,Production,1.0,Casting,Celestia Fox
424,Production,1.0,Casting,Juliet Taylor
425,Production,1.0,Casting Associate,Meg Morman
431,Production,1.0,Casting,Deirdre Bowen
431,Production,1.0,Producer,Betty Orr
435,Production,1.0,Casting,April Webster
435,Production,1.0,Local Casting,Cate Praggastis
435,Production,1.0,Executive Producer,Ute Emmerich
435,Production,1.0,Casting,Randi Wells
435,Production,1.0,Casting,Andrea Kenyon
435,Production,1.0,Executive Producer,Kelly Van Horn
440,Production,1.0,Casting,Coreen Mayrs
440,Production,1.0,Casting,Heike Brandstatter
440,Production,1.0,Casting,Mindy Marin
441,Production,1.0,Producer,Julie Fong
441,Production,1.0,Casting,Jeanne McCarthy
442,Production,1.0,Producer,Katinka Faragó
445,Production,1.0,Executive Producer,Margaret Ménégoz
451,Production,1.0,Casting,Carrie Frazier
451,Production,1.0,Executive Producer,Paige Simpson
451,Production,1.0,Producer,Annie Stewart
453,Production,1.0,Casting,Jane Jenkins
453,Production,1.0,Casting,Janet Hirshenson
453,Production,1.0,Executive Producer,Karen Kehela Sherwood
453,Production,1.0,Executive Producer,Louisa Velis
453,Production,1.0,Producer,Maureen Peyrot
453,Production,1.0,Producer,Kathleen McGill
454,Production,1.0,Producer,Jill Bilcock
454,Production,1.0,Producer,Gabriella Martinelli
455,Production,1.0,Producer,Gurinder Chadha
455,Production,1.0,Casting,Carrie Hilton
460,Production,1.0,Casting,Risa Kes
462,Production,1.0,Casting,Margery Simkin
462,Production,1.0,Casting Associate,Carmen Cuba
462,Production,1.0,Producer,Stacey Sher
462,Production,1.0,Executive Producer,Carla Santos Shamberg
462,Production,1.0,Co-Producer,Gail Lyon
467,Production,1.0,Executive Producer,Andrea Calderwood
467,Production,1.0,Producer,Lisa Bryer
467,Production,1.0,Producer,Pippa Cross
468,Production,1.0,Producer,Laurie Parker
469,Production,1.0,Producer,Sara Driver
470,Production,1.0,Casting,Francine Maisler
473,Production,1.0,Casting,Denise Fitzgerald
476,Production,1.0,Casting,Sharon Bialy
476,Production,1.0,Producer,Karen Murphy
479,Production,1.0,Casting,Ilene Starger
480,Production,1.0,Producer,Caroline Baron
480,Production,1.0,Producer,Mira Nair
480,Production,1.0,Executive Producer,Caroline Kaplan
482,Production,1.0,Casting,Judith Lamb
483,Production,1.0,Casting,Johanna Ray
489,Production,1.0,Executive Producer,Su Armstrong
489,Production,1.0,Casting,Suzanne Smith
489,Production,1.0,Casting Associate,Jennifer McNamara
492,Production,1.0,Casting,Justine Baddeley
492,Production,1.0,Casting,Kim Davis-Wagner
493,Production,1.0,Casting,Judith Lamb
496,Production,1.0,Executive Producer,Monica Levinson
497,Production,1.0,Casting Associate,Emily Schweber
497,Production,1.0,Casting,Mali Finn
499,Production,1.0,Producer,Agnès Varda
500,Production,1.0,Executive Producer,Ronna B. Wallace
500,Production,1.0,Casting,Ronnie Yeskel
503,Production,1.0,Executive Producer,Sheila Allen
503,Production,1.0,Casting,Jane Jenkins
503,Production,1.0,Casting,Janet Hirshenson
504,Production,1.0,Casting,Ferne Cassel
504,Production,1.0,Producer,Charlize Theron
505,Production,1.0,Casting,Bonnie Timmermann
508,Production,1.0,Casting,Mary Selway
509,Production,1.0,Casting,Mary Selway
510,Production,1.0,Casting,Jane Feinberg
512,Production,1.0,Casting,Patricia Kerrigan DiCerto
512,Production,1.0,Producer,Helen Robin
512,Production,1.0,Producer,Letty Aronson
512,Production,1.0,Casting,Juliet Taylor
513,Production,1.0,Producer,Deepa Mehta
522,Production,1.0,Casting,Victoria Thomas
522,Production,1.0,Producer,Denise Di Novi
524,Production,1.0,Casting,Ellen Lewis
524,Production,1.0,Producer,Barbara De Fina
526,Production,1.0,Producer,Lauren Shuler Donner
526,Production,1.0,Casting,Marion Dougherty
532,Production,1.0,Producer,Carla Shelley
533,Production,1.0,Casting,Jennifer Duffy
533,Production,1.0,Producer,Carla Shelley
534,Production,1.0,Executive Producer,Jeanne Allgood
534,Production,1.0,Casting,Justine Baddeley
534,Production,1.0,Casting,Kim Davis-Wagner
537,Production,1.0,Casting,Brigitte Moidon
537,Production,1.0,Producer,Miléna Poylo
540,Production,1.0,Producer,Andrea Sperling
542,Production,1.0,Executive Producer,Laura Imperiale
542,Production,1.0,Producer,Claudia Becker
546,Production,1.0,Casting,Eve Battaglia
546,Production,1.0,Producer,Linda Moran
547,Production,1.0,Producer,Karen Tenkhoff
547,Production,1.0,Casting,Ellen Chenoweth
547,Production,1.0,Executive Producer,Rachel Pfeffer
549,Production,1.0,Casting,Georgianne Walken
549,Production,1.0,Casting,Sheila Jaffe
550,Production,1.0,Casting,Laray Mayfield
550,Production,1.0,Production Supervisor,Julie M. Anderson
550,Production,1.0,Casting Associate,Karen Meisels
553,Production,1.0,Casting,Joyce Nettles
553,Production,1.0,Producer,Gillian Berrie
553,Production,1.0,Producer,Bettina Brokemper
553,Production,1.0,Production Manager,Tina Winholt
553,Production,1.0,Casting,Avy Kaufman
557,Production,1.0,Casting,Francine Maisler
557,Production,1.0,Producer,Laura Ziskin
557,Production,1.0,Casting Associate,Kathy Driscoll
558,Production,1.0,Producer,Laura Ziskin
558,Production,1.0,Casting,Dianne Crittenden
559,Production,1.0,Casting Assistant,Merry Alderman
559,Production,1.0,Producer,Laura Ziskin
559,Production,1.0,Casting Assistant,Katie Taylor
559,Production,1.0,Casting,Kathy Driscoll
559,Production,1.0,Casting,Francine Maisler
561,Production,1.0,Producer,Lauren Shuler Donner
561,Production,1.0,Casting,Denise Chamian
562,Production,1.0,Casting Associate,Ferne Cassel
562,Production,1.0,Casting,Jackie Burch
563,Production,1.0,Casting,Elaine J. Huzzar
563,Production,1.0,Producer,Stacy Lumbrezer
563,Production,1.0,Casting,Johanna Ray
564,Production,1.0,Producer,Patricia Carr
564,Production,1.0,Producer,Megan Moran
564,Production,1.0,Casting,Ros Hubbard
565,Production,1.0,Executive Producer,Michele Weisler
565,Production,1.0,Production Supervisor,Kimberly Rach
565,Production,1.0,Casting,Denise Chamian
565,Production,1.0,Casting Associate,Dena Berman
565,Production,1.0,Producer,Laurie MacDonald
568,Production,1.0,Casting,Janet Hirshenson
568,Production,1.0,Casting,Jane Jenkins
568,Production,1.0,Casting Associate,Susanna Griffith
568,Production,1.0,Associate Producer,Louisa Velis
572,Production,1.0,Producer,Anna Anthony
573,Production,1.0,Casting,Sally Nicholl
577,Production,1.0,Producer,Laura Ziskin
577,Production,1.0,Casting,Deirdre Bowen
578,Production,1.0,Casting,Shari Rhodes
580,Production,1.0,Casting,Nancy Nayor
581,Production,1.0,Associate Producer,Bonnie Arnold
582,Production,1.0,Production Coordinator,Christine Haupt
582,Production,1.0,Casting,Simone Bär
584,Production,1.0,Location Manager,Elizabeth Elwell
584,Production,1.0,Casting Associate,Leah Daniels Butler
584,Production,1.0,Casting,Kim Hardin
585,Production,1.0,Casting,Ruth Lambert
585,Production,1.0,Casting,Mary Hidalgo
586,Production,1.0,Casting,Debra Zane
586,Production,1.0,Casting,Ellen Chenoweth
